ValdezD_18R_Governor,WhiteD_18R_Governor,X18R_Governor_abstain,BCVAP_2018,HCVAP_2018,WCVAP_2018,OCVAP_2018,X18R_Governor_CVAP
18,20,3046,38,232,2743,71,0
18,7,2831,48,475,2161,172,0
22,28,2087,60,149,1903,25,0
33,29,2761,263,149,2202,209,0
10,14,3715,124,194,3152,269,0
23,20,2859,238,561,1916,187,0
13,17,1924,23,248,1528,155,0
20,15,3053,115,321,2399,253,0
45,32,2628,0,406,2237,62,0
30,21,3659,115,600,2400,595,0
13,15,3696,915,66,2435,308,0
18,11,2240,503,376,1287,103,0
34,36,3678,117,266,3263,102,0
35,30,4140,817,569,2387,432,0
32,13,2898,156,428,2149,210,0
23,12,1459,25,84,1346,39,0
23,30,1884,53,293,1517,74,0
23,16,1854,58,119,1564,152,0
1,1,489,4,5,443,39,0
24,19,2990,171,504,2186,172,0
20,8,3520,150,650,2429,319,0
40,25,5445,129,655,4537,189,0
34,30,1762,29,114,1628,55,0
19,25,3169,72,91,2854,196,0
27,18,2843,190,485,2134,79,0
9,9,1252,1,220,963,86,0
3,8,1172,71,253,811,48,0
28,12,1677,163,218,1286,50,0
26,13,2711,150,445,1515,640,0
11,11,1088,0,20,1068,22,0
13,21,3663,209,81,3260,147,0
20,9,4119,188,481,2935,544,0
49,25,6151,355,806,4840,224,0
39,25,2564,284,306,1836,202,0
33,18,2674,127,471,1954,173,0
23,20,3090,295,435,1715,688,0
10,13,1885,27,69,1740,72,0
25,14,3990,35,666,3167,161,0
8,6,1842,13,136,1650,57,0
7,5,1356,155,249,928,36,0
7,4,1747,295,141,1045,277,0
18,21,3681,81,296,3196,147,0
20,15,1695,85,70,1505,70,0
13,8,796,0,46,768,3,0
27,19,3598,207,363,2793,281,0
16,10,1868,155,135,1494,110,0
15,36,2543,125,125,2220,124,0
46,16,4999,52,564,4111,334,0
20,18,1993,6,216,1740,69,0
30,18,4547,385,520,3265,425,0
24,24,3915,0,139,3450,374,0
32,11,3554,473,673,2192,259,0
18,15,1894,0,203,1658,66,0
28,33,2928,105,415,2235,234,0
11,6,1698,38,220,1406,51,0
0,0,0,0,0,0,0,0
0,0,250,53,23,144,30,0
7,6,2830,465,441,1669,268,0
11,8,1391,0,25,1385,0,0
25,12,3756,19,364,3244,166,0
5,5,650,28,58,537,37,0
26,19,2384,146,331,1792,160,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,17,4709,700,984,2732,328,0
20,15,1382,38,84,1185,110,0
0,0,96,0,44,40,12,0
9,19,1508,51,61,1389,35,0
27,14,4922,406,609,3562,386,0
3,0,297,4,11,237,48,0
9,4,1350,6,86,1260,11,0
22,5,3212,115,565,2425,134,0
16,10,2476,116,396,1888,102,0
18,14,2938,30,71,2729,140,0
27,18,3887,545,611,2234,542,0
16,27,1747,0,90,1570,130,0
30,11,3665,601,566,2198,341,0
8,14,1138,0,35,1095,30,0
13,14,2555,156,299,2011,116,0
14,10,2109,20,124,1658,331,0
18,14,2775,10,175,2343,279,0
21,14,3284,93,126,2581,519,0
0,0,15,0,1,14,0,0
29,15,2712,37,294,2277,148,0
14,16,1854,40,60,1663,121,0
12,7,3644,190,540,2770,163,0
5,3,1087,224,0,745,126,0
11,10,2884,19,193,2416,277,0
21,12,2942,130,85,2570,190,0
0,0,0,0,0,0,0,0
0,2,139,0,7,132,2,0
0,0,0,0,0,0,0,0
9,13,3779,347,595,2728,131,0
23,11,3856,60,1025,2440,365,0
4,2,2,0,0,7,1,0
0,0,0,0,0,0,0,0
5,8,988,19,28,914,40,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,37,2,7,27,1,0
0,0,0,0,0,0,0,0
0,4,195,11,5,174,9,0
3,3,603,11,17,556,25,0
13,12,2089,12,692,951,459,0
17,10,3103,202,404,2465,59,0
16,7,2534,110,231,1975,241,0
29,19,4648,526,719,3009,442,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,22,0,2,20,0,0
0,0,5,0,0,5,0,0
0,0,0,0,0,0,0,0
0,0,11,0,2,8,1,0
0,0,109,8,8,58,35,0
0,0,258,0,27,222,9,0
0,0,4,0,0,3,1,0
5,3,913,0,29,818,74,0
19,14,3466,481,325,2078,615,0
19,21,4001,394,524,2826,297,0
31,21,3644,260,315,2588,533,0
12,2,2224,195,263,1654,126,0
16,5,1088,445,255,380,29,0
32,31,1557,111,118,1375,16,0
35,9,4486,897,2571,1007,55,0
5,8,1604,0,215,1401,1,0
11,7,2753,151,586,1962,72,0
13,5,1868,45,735,784,322,0
14,13,4258,365,469,3357,94,0
0,0,84,1,7,74,2,0
29,15,2310,35,204,2060,55,0
18,26,4633,13,244,4389,31,0
17,8,3258,4,220,2983,76,0
18,4,696,0,603,115,0,0
27,4,1718,436,1195,114,4,0
0,0,13,0,9,4,0,0
22,5,1482,124,390,955,40,0
21,25,305,64,50,230,7,0
67,27,1975,97,582,1251,139,0
38,18,4307,56,465,3668,174,0
41,10,1718,30,1493,206,40,0
14,4,1394,45,1260,107,0,0
56,29,5745,601,919,3818,492,0
64,50,2600,272,450,1912,80,0
6,4,365,17,220,138,0,0
9,6,171,5,85,96,0,0
40,25,2392,12,141,2217,87,0
13,1,814,33,741,45,9,0
36,15,3372,72,741,2583,27,0
15,2,905,9,802,111,0,0
35,7,2528,0,2175,385,10,0
27,16,954,14,259,706,18,0
20,19,1114,15,603,521,14,0
24,5,1558,0,696,749,142,0
11,8,1249,26,438,706,98,0
12,3,1175,121,844,217,8,0
36,8,903,7,790,148,2,0
2,3,2022,287,514,1148,78,0
3,7,408,4,4,395,15,0
43,27,1986,10,211,1729,106,0
16,21,1798,428,336,917,154,0
28,11,4045,30,1264,2743,47,0
19,2,2449,44,1806,475,145,0
26,4,2082,45,1876,191,0,0
36,27,1022,0,355,704,26,0
3,3,682,43,226,396,23,0
21,16,3956,103,392,3367,131,0
20,17,1013,0,46,1004,0,0
35,54,2353,69,115,2170,88,0
21,11,1573,340,350,870,45,0
32,21,3762,468,840,2331,176,0
9,10,1670,5,159,1446,79,0
5,2,1569,19,501,933,123,0
21,15,3887,475,734,2397,317,0
13,11,1907,34,405,1415,77,0
30,11,3302,20,2395,875,53,0
9,10,2399,0,1074,962,382,0
4,1,728,21,433,239,40,0
20,25,941,6,25,921,34,0
37,35,4248,554,344,3158,264,0
19,15,2028,416,580,1060,6,0
56,53,3535,94,232,3142,176,0
4,3,1444,142,354,880,75,0
16,4,1653,14,1405,215,39,0
40,7,1216,50,1189,10,14,0
10,5,1820,0,635,1120,80,0
27,25,2973,760,935,1140,190,0
50,20,4956,191,992,3615,228,0
8,9,1879,6,699,997,194,0
19,11,1853,60,798,988,37,0
57,38,4497,229,589,3565,209,0
23,1,1881,80,1690,125,10,0
31,11,5015,523,1400,2375,759,0
19,3,1902,234,1023,561,106,0
31,32,3096,68,412,2254,425,0
1,2,170,0,75,71,27,0
9,2,896,6,144,743,14,0
20,13,2213,113,835,1251,47,0
3,0,795,192,336,226,44,0
24,17,4138,720,790,2400,269,0
31,16,1246,55,311,917,10,0
4,2,676,80,214,373,15,0
4,2,1079,70,799,181,35,0
15,6,1197,20,83,1085,30,0
26,23,4811,474,1047,3057,282,0
13,4,613,25,130,465,10,0
14,5,2523,322,452,1698,70,0
4,0,360,18,20,325,1,0
2,0,1652,185,555,840,74,0
1,4,372,114,221,40,2,0
21,12,2716,195,849,1523,182,0
1,0,129,4,51,74,1,0
11,11,1798,121,470,1088,141,0
27,6,4062,465,895,2450,285,0
21,16,2347,1,203,2163,17,0
45,41,2344,105,259,1966,100,0
20,27,1523,55,190,1190,135,0
18,19,1488,29,143,1313,40,0
35,21,1758,35,298,1446,35,0
0,0,17,3,1,12,1,0
35,19,3883,345,490,2990,112,0
0,0,0,0,0,0,0,0
12,5,2308,24,169,2036,96,0
6,2,341,17,20,312,0,0
42,9,2783,276,767,1571,220,0
18,13,2694,185,425,1905,210,0
4,2,909,1,72,838,4,0
5,0,495,0,260,240,0,0
3,0,241,3,22,207,12,0
3,0,647,25,250,375,0,0
30,8,3294,295,636,2037,364,0
15,8,1782,269,295,1186,55,0
0,0,168,20,73,60,15,0
30,10,3197,846,614,1468,309,0
18,12,3562,370,703,2323,196,0
15,25,1228,130,234,901,3,0
0,0,0,0,0,0,0,0
4,1,29,1,13,19,1,0
0,0,0,0,0,0,0,0
5,4,530,33,49,442,15,0
1,0,46,0,24,20,3,0
2,0,740,3,293,403,43,0
0,0,0,0,0,0,0,0
6,6,1514,145,170,1193,18,0
13,7,419,12,82,325,20,0
0,0,302,35,94,165,8,0
2,4,87,19,56,18,0,0
7,1,1242,340,455,410,45,0
24,12,5852,2200,930,2535,223,0
17,16,519,0,40,503,9,0
25,15,5731,634,1355,3165,617,0
4,5,1134,0,704,331,108,0
34,17,5161,501,1248,2972,491,0
0,0,0,0,0,0,0,0
30,15,4261,435,640,2701,530,0
29,12,3484,100,890,2470,65,0
9,9,1725,35,235,1473,0,0
6,4,1653,15,424,1118,106,0
32,19,4684,335,900,3325,175,0
30,17,3756,357,722,2273,451,0
26,14,4028,303,648,3024,93,0
0,0,0,0,0,0,0,0
2,0,33,0,20,15,0,0
0,0,53,0,31,22,0,0
0,0,65,8,20,35,2,0
0,0,0,0,0,0,0,0
6,2,189,60,116,21,0,0
42,18,4483,481,679,2927,456,0
10,9,3964,514,596,2222,651,0
0,0,0,0,0,0,0,0
0,0,355,0,261,90,4,0
0,3,76,0,27,45,7,0
0,1,174,0,93,72,10,0
0,0,0,0,0,0,0,0
31,16,6198,685,875,4200,485,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,0,274,5,87,173,12,0
0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0
21,10,2049,68,193,1640,179,0
10,1,2158,295,222,1575,77,0
11,2,424,51,137,239,10,0
17,5,4025,106,1117,2581,243,0
21,3,2411,239,802,1241,153,0
0,0,0,0,0,0,0,0
2,1,483,4,268,189,25,0
0,0,0,0,0,0,0,0
0,0,2,0,2,0,0,0
0,0,0,0,0,0,0,0
2,0,357,6,131,217,5,0
1,0,42,0,25,18,0,0
3,2,113,0,68,50,0,0
0,0,12,0,9,2,1,0
0,0,18,0,14,4,0,0
0,0,32,0,25,7,0,0
0,0,23,1,7,14,1,0
20,11,2826,170,638,1921,128,0
8,5,2198,219,742,1106,144,0
12,6,3248,323,1202,1628,113,0
24,27,3744,554,697,2457,87,0
6,15,3251,183,604,2466,19,0
14,16,3448,225,580,2625,48,0
15,21,2509,15,235,2250,45,0
11,10,5808,549,1323,3705,252,0
2,0,3347,405,526,2282,136,0
1,2,855,15,134,678,31,0
0,2,979,31,189,723,38,0
0,0,164,1,9,143,11,0
0,0,54,0,0,54,0,0
8,8,2778,220,1191,1326,57,0
14,13,4805,202,2167,2409,54,0
11,17,3603,402,1516,1672,41,0
6,5,2145,0,506,1600,50,0
14,10,4815,724,1505,2366,244,0
5,4,2939,28,498,2373,49,0
0,0,336,11,30,292,3,0
9,10,3708,290,780,2490,167,0
7,11,2822,159,338,2300,43,0
3,0,1294,0,61,1225,11,0
7,10,4365,510,548,3084,240,0
9,16,2514,206,209,2052,72,0
6,33,4145,160,475,3358,191,0
8,11,4749,138,833,3621,176,0
2,7,1795,15,106,1638,45,0
1,3,2444,111,748,1563,26,0
7,11,4315,362,442,3251,278,0
9,21,4643,629,649,3290,105,0
8,17,2950,89,765,2037,84,0
7,12,2679,214,736,1705,43,0
9,19,3777,290,523,2900,92,0
8,6,1634,46,177,1334,91,0
4,2,3529,77,248,3066,144,0
4,2,1107,4,66,1035,8,0
5,4,169,6,113,58,1,0
0,0,19,1,12,6,0,0
10,1,153,6,104,53,1,0
5,8,167,6,114,58,2,0
0,0,27,1,17,9,0,0
5,4,148,5,100,51,1,0
1,1,1176,139,516,494,29,0
4,6,1577,57,467,1063,0,0
2,2,1402,56,886,463,1,0
1,1,599,0,264,332,5,0
2,4,1520,77,968,474,7,0
0,0,1820,126,820,855,19,0
0,0,225,3,60,159,3,0
0,0,288,6,61,211,10,0
0,0,292,4,46,235,7,0
0,1,375,0,20,353,3,0
0,1,117,0,6,111,1,0
2,0,189,4,41,140,6,0
2,4,843,259,316,274,0,0
3,5,537,41,41,451,12,0
3,5,624,30,76,523,3,0
2,2,526,37,41,448,4,0
2,3,262,16,19,232,0,0
4,5,1402,14,300,1097,0,0
5,6,1211,104,86,993,39,0
5,6,1622,361,684,579,9,0
0,0,754,114,66,570,4,0
5,8,861,23,138,713,0,0
0,0,364,11,76,276,1,0
0,1,261,5,63,194,0,0
7,8,2310,444,698,1081,102,0
4,4,1302,40,245,1025,0,0
15,18,2375,215,325,1793,75,0
1,1,790,226,332,234,0,0
1,1,318,21,78,221,0,0
4,4,990,77,480,440,1,0
2,5,1272,128,96,886,169,0
9,16,1786,27,1024,748,12,0
1,4,830,18,279,538,0,0
3,2,880,0,186,689,10,0
5,2,876,11,195,668,9,0
17,2,1643,0,1522,139,1,0
35,10,2103,516,1252,380,0,0
36,17,2967,29,1685,1241,65,0
18,8,2311,105,1048,1040,144,0
23,28,6215,165,3865,2174,62,0
1,9,2307,5,293,1991,28,0
6,23,2963,301,744,1888,59,0
0,0,73,0,16,57,0,0
19,30,3647,267,1155,2172,102,0
36,22,8986,285,2523,5687,549,0
40,46,4865,49,901,3887,114,0
14,21,3910,44,1410,2452,39,0
0,1,53,2,14,38,0,0
10,8,1884,170,707,943,82,0
6,1,459,12,256,197,1,0
22,26,4008,103,1136,2755,62,0
19,20,4202,413,2033,1781,14,0
2,3,825,9,265,526,30,0
6,0,329,7,88,240,0,0
15,13,5271,38,1025,4050,186,0
2,1,210,16,86,109,2,0
31,22,5091,484,1498,3066,96,0
1,1,214,8,33,163,12,0
24,17,3182,74,582,2542,25,0
7,12,1340,10,202,1119,28,0
4,3,1292,30,201,1020,48,0
23,17,2698,89,794,1750,105,0
9,3,1536,48,544,934,22,0
3,1,2032,70,899,1004,63,0
30,40,4418,27,1069,3360,32,0
179,147,5993,1746,2985,1453,135,0
33,30,1384,250,416,611,170,0
51,54,2129,255,580,1330,69,0
50,63,1096,281,204,619,105,0
332,201,7040,2471,1864,2738,500,0
60,59,5332,1081,1676,2430,264,0
12,7,568,60,156,338,33,0
61,42,2255,500,859,774,225,0
61,57,2183,265,415,1151,470,0
97,91,7917,1255,1610,4235,1005,0
92,106,6169,724,1245,3189,1209,0
27,21,2560,311,693,930,674,0
197,140,9639,1270,4377,3094,1235,0
11,15,125,69,32,47,3,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
118,80,4613,1727,2010,970,104,0
34,15,1217,285,388,571,22,0
0,0,0,0,0,0,0,0
3,4,488,240,98,133,24,0
51,45,1087,606,412,113,52,0
202,215,3338,1844,892,913,106,0
88,66,6260,1265,1351,3300,498,0
392,220,5599,1610,1418,2901,282,0
0,0,1,0,0,0,1,0
438,299,5507,1842,897,3233,272,0
0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0
211,150,4328,1881,1102,1446,260,0
214,111,1779,370,604,1086,44,0
0,0,2,0,1,1,0,0
237,177,3443,1242,894,1582,139,0
264,203,2389,332,525,1852,147,0
0,0,0,0,0,0,0,0
812,586,4480,410,1114,3915,439,0
118,110,3351,426,704,2112,337,0
153,124,9593,950,2430,5625,865,0
0,0,0,0,0,0,0,0
143,108,5190,1173,1989,1954,325,0
51,70,3170,304,1776,1001,210,0
11,8,772,258,236,210,87,0
63,35,1890,314,539,979,156,0
72,79,3115,521,947,1485,313,0
109,123,2892,764,542,1414,404,0
119,80,6393,974,1698,3238,682,0
150,94,1586,75,346,1239,170,0
48,49,2739,470,374,1896,96,0
237,204,2179,575,585,1355,105,0
511,328,2795,25,525,2913,171,0
153,150,6296,1270,1746,2612,971,0
99,86,4014,1016,1063,1594,526,0
341,259,8640,1420,3535,3930,355,0
66,48,3020,451,667,1611,405,0
33,17,3375,555,980,1570,320,0
1,4,300,2,40,251,12,0
38,35,3167,625,1230,1115,270,0
324,188,5783,213,978,4781,323,0
238,161,3070,95,409,2888,77,0
17,18,1273,97,522,624,65,0
73,60,4131,427,720,2934,183,0
61,58,1986,55,415,1385,250,0
130,113,5819,302,1086,3957,717,0
35,14,9581,1533,2146,5055,896,0
33,30,1821,292,874,631,87,0
82,162,1496,35,113,1579,13,0
83,64,2438,278,740,1426,141,0
62,136,3576,25,321,3146,282,0
0,0,0,0,0,0,0,0
135,226,2126,2,130,2283,72,0
54,44,2355,374,958,901,220,0
33,41,3653,650,815,1922,340,0
155,85,2611,307,928,1460,156,0
143,117,7048,679,1319,4619,691,0
80,66,3687,530,958,2003,342,0
73,126,1478,3,97,1497,80,0
19,32,1114,17,132,892,124,0
139,90,3690,380,1351,1968,220,0
32,21,1282,111,521,645,58,0
2,10,370,22,156,204,0,0
93,63,4508,605,1190,2425,444,0
49,48,2463,426,897,923,314,0
13,12,1887,241,901,492,278,0
56,69,1898,105,290,1429,199,0
74,61,1984,258,372,1311,178,0
112,226,2701,35,138,2788,78,0
139,150,6159,127,880,4661,780,0
99,108,3477,69,322,2918,375,0
44,69,2311,40,270,1842,272,0
202,124,3060,52,669,2338,327,0
233,272,3034,100,500,2805,134,0
100,209,1590,15,89,1706,89,0
153,175,2536,33,414,2268,149,0
200,222,1782,10,139,1969,86,0
64,82,1077,0,219,965,39,0
138,121,1321,0,180,1305,95,0
388,344,6021,128,960,5346,319,0
124,136,1827,20,176,1785,106,0
102,110,4433,104,594,3381,566,0
21,28,1478,23,95,1347,62,0
76,145,1606,20,217,1532,58,0
34,57,579,11,38,606,15,0
170,112,2496,60,855,1769,94,0
138,167,2836,99,357,2542,143,0
313,322,5924,68,508,5619,364,0
172,222,3013,46,282,2874,205,0
166,148,2815,35,395,2596,103,0
113,194,2770,12,160,2796,109,0
124,122,3547,89,253,3124,327,0
79,185,1678,27,75,1600,240,0
117,103,2848,113,653,2003,299,0
94,123,2770,135,332,2282,238,0
48,25,2568,422,1214,918,87,0
184,234,5412,241,845,4437,307,0
91,103,3170,72,521,2535,236,0
20,44,398,5,12,428,17,0
47,50,1923,92,271,1525,132,0
55,31,1513,149,487,830,133,0
219,280,2818,19,308,2791,199,0
166,118,2631,51,329,2215,320,0
300,229,3141,82,419,2840,329,0
47,21,7941,354,1173,4488,1994,0
64,65,1346,55,574,769,77,0
159,217,3459,132,587,2880,236,0
118,150,2889,111,439,2448,159,0
196,243,3687,16,806,2871,433,0
1,1,4,0,1,5,0,0
60,111,2412,22,174,2336,51,0
72,118,1158,5,79,1198,66,0
87,157,4973,18,335,4746,118,0
110,125,2559,122,607,1975,90,0
213,212,5954,308,1917,3871,283,0
75,91,6166,203,1402,3604,1123,0
41,67,1417,6,125,1279,115,0
18,19,300,29,46,222,40,0
126,175,4788,116,669,4006,298,0
179,247,2802,279,606,2082,261,0
66,88,2481,0,198,2309,128,0
90,152,2266,0,336,1953,219,0
17,16,679,0,39,517,156,0
35,65,2498,70,95,2345,88,0
41,64,2206,105,170,1972,64,0
31,46,402,19,38,394,28,0
67,52,2623,224,428,1956,134,0
78,93,6795,121,685,5343,817,0
4,8,0,0,2,4,0,6
74,86,2231,9,203,1351,828,0
127,149,2703,37,226,2369,347,0
110,145,4956,227,809,3810,365,0
122,130,4058,262,596,3329,123,0
66,118,2366,55,205,2101,189,0
89,131,2560,20,155,2128,477,0
255,243,3228,37,559,2936,194,0
80,93,3196,172,402,2095,700,0
72,73,3211,112,164,2397,683,0
47,72,2357,30,245,1682,519,0
51,105,2165,27,174,1754,366,0
131,212,4704,484,672,3453,438,0
170,243,4303,18,437,3964,297,0
128,114,1811,156,324,1530,43,0
136,102,2686,28,591,2154,151,0
5,3,0,0,0,0,0,8
352,378,4254,9,660,4115,200,0
41,34,3708,258,507,2229,789,0
108,111,1868,81,546,1415,45,0
1,0,1,0,0,2,0,0
46,136,3372,66,211,3123,154,0
80,182,2628,35,339,2331,185,0
220,226,5341,146,854,4512,275,0
229,169,4560,148,1091,3354,365,0
64,70,2403,115,432,1710,280,0
204,156,3711,20,1206,2659,186,0
239,371,4130,63,493,3941,243,0
61,61,2443,40,535,1730,260,0
17,48,481,0,43,490,13,0
219,219,5393,394,1343,3725,369,0
95,134,4729,91,673,3880,314,0
211,182,5041,259,1211,3410,554,0
45,49,1930,3,152,1824,45,0
159,193,2398,59,379,2209,103,0
81,94,1551,0,505,1221,0,0
126,299,2871,4,254,2902,136,0
89,74,2237,61,386,1778,175,0
214,329,4630,305,784,3625,459,0
186,282,5382,156,904,4336,454,0
4,9,297,5,17,266,22,0
38,42,2178,39,417,1699,103,0
23,44,2604,44,531,1986,110,0
52,55,3059,85,264,2767,50,0
36,55,2228,37,274,1915,93,0
86,106,4989,58,360,4685,78,0
98,107,5631,51,590,4929,266,0
11,27,968,9,101,851,45,0
67,41,4102,504,2519,1069,118,0
52,36,5866,473,3973,1109,399,0
26,11,2001,107,1165,750,16,0
87,51,3664,376,2001,1279,146,0
12,15,1102,111,511,414,93,0
70,112,5039,154,2372,2517,178,0
72,37,5581,1053,2249,2043,345,0
119,83,4745,370,1897,2322,358,0
142,49,2113,98,472,1529,205,0
116,58,4614,517,1763,2293,215,0
53,39,2797,218,836,1585,250,0
10,1,315,0,158,137,31,0
24,15,1520,101,902,504,52,0
111,87,4528,412,1354,2455,505,0
57,31,1268,8,382,941,25,0
10,5,31,3,13,28,2,0
47,44,2368,70,1120,1005,264,0
1,0,7,0,4,3,1,0
40,36,643,4,125,575,15,0
174,114,4212,386,1316,2544,254,0
165,164,2655,35,297,2480,172,0
182,138,2464,140,403,2105,136,0
100,73,5681,1140,3433,1172,109,0
156,110,2822,216,719,2057,96,0
42,32,840,49,307,535,23,0
146,68,3272,136,1998,1284,68,0
110,65,2798,395,1394,1103,81,0
39,81,1870,130,240,1415,205,0
164,80,12030,1673,4869,4601,1131,0
69,32,1859,120,370,1405,65,0
222,125,9532,1260,3655,4430,534,0
0,0,4,1,1,2,0,0
121,111,4183,236,1399,2530,250,0
0,0,2,0,1,1,0,0
281,218,7591,417,2629,4765,279,0
15,14,627,46,413,188,9,0
177,117,2874,71,404,2619,74,0
77,27,1605,122,806,721,60,0
143,76,2832,158,1342,1390,161,0
47,26,1425,133,434,886,45,0
200,108,5125,365,1799,3186,83,0
61,24,1974,104,716,1095,144,0
93,51,5497,338,4173,1061,69,0
7,7,680,56,419,185,34,0
75,44,1350,40,540,825,64,0
172,105,5174,255,2231,2832,133,0
72,32,5722,652,3790,1259,125,0
129,67,6228,764,3548,1939,173,0
165,92,4229,328,1723,2346,89,0
61,25,4784,625,3255,980,10,0
141,132,2597,165,665,1995,45,0
192,172,3821,207,1233,2504,241,0
250,182,3889,201,1431,2640,49,0
264,150,4861,200,965,3915,195,0
149,94,3931,352,1305,2354,163,0
1,7,765,75,24,671,3,0
1,2,831,9,51,773,1,0
0,2,481,75,11,394,3,0
0,3,362,1,17,347,0,0
0,2,500,55,57,381,9,0
0,1,254,0,11,243,1,0
0,1,167,0,4,164,0,0
0,3,425,0,2,420,6,0
0,7,567,90,11,471,2,0
0,1,308,7,2,296,4,0
8,17,1907,4,74,1813,41,0
0,0,89,6,1,82,0,0
1,3,683,0,56,607,24,0
0,1,101,0,1,101,0,0
0,4,700,111,56,530,7,0
2,7,660,220,58,384,7,0
0,6,126,34,4,94,0,0
1,7,1711,353,150,1201,15,0
0,0,76,3,1,72,0,0
0,2,482,7,14,461,2,0
0,6,724,29,104,589,8,0
2,3,1236,311,104,819,7,0
9,4,1423,17,125,1229,65,0
1,5,1278,39,27,1197,21,0
0,0,290,111,46,130,3,0
0,2,437,0,10,425,4,0
0,0,748,1,12,730,5,0
1,0,211,1,3,206,2,0
2,0,490,24,7,455,6,0
0,5,1407,100,50,1246,16,0
0,0,150,0,3,144,3,0
3,6,897,41,1,854,10,0
4,6,1565,7,24,1513,31,0
0,3,927,0,11,901,18,0
0,0,666,111,9,512,34,0
1,5,2959,1141,463,1340,21,0
1,11,1598,141,26,1434,9,0
6,16,1342,147,73,1130,14,0
8,2,3446,123,94,3149,90,0
2,5,1947,38,73,1814,29,0
6,18,840,4,4,856,0,0
4,16,799,70,44,697,8,0
9,4,1581,28,51,1515,0,0
12,31,2511,140,88,2196,130,0
5,11,1276,144,74,1056,18,0
3,2,2364,372,86,1884,27,0
8,6,2674,107,132,2384,65,0
3,10,662,27,24,618,6,0
2,5,919,12,35,870,9,0
9,9,1033,245,38,749,19,0
5,1,579,54,32,497,2,0
5,3,2000,44,116,1829,19,0
17,3,1969,324,26,1616,23,0
12,21,2914,637,121,2134,55,0
4,6,695,135,59,510,1,0
0,0,13,7,1,5,0,0
1,0,61,23,3,34,2,0
0,0,3,2,0,1,0,0
0,1,436,22,130,283,2,0
0,0,230,11,69,148,2,0
4,1,576,35,347,199,0,0
1,4,553,41,249,265,3,0
0,0,138,7,41,89,1,0
5,1,379,24,215,145,1,0
45,15,1885,11,1309,596,29,0
13,2,1363,0,719,642,17,0
11,5,453,0,30,408,31,0
7,2,350,0,54,287,18,0
43,18,1906,17,891,960,99,0
3,1,453,0,196,261,0,0
12,5,997,0,556,457,1,0
33,14,1476,0,1093,418,12,0
38,15,1749,8,1607,187,0,0
13,3,772,5,761,22,0,0
10,4,444,0,226,227,5,0
49,18,2224,20,1311,936,24,0
72,27,2989,28,2685,371,4,0
2,0,177,0,77,102,0,0
3,2,14,0,15,4,0,0
199,83,1776,20,1644,365,29,0
232,45,2124,0,2187,214,0,0
19,7,515,6,483,52,0,0
19,11,1945,155,490,1175,155,0
7,10,93,0,34,76,0,0
183,30,1849,0,2010,37,15,0
190,53,3050,85,2649,543,16,0
22,21,183,0,106,120,0,0
96,27,1151,9,1141,122,2,0
104,38,1334,62,1173,208,33,0
397,207,3645,104,2508,1576,61,0
1,10,206,0,68,149,0,0
60,38,1886,15,1171,782,16,0
433,166,4567,13,4603,493,57,0
11,5,87,0,81,22,0,0
71,30,1623,0,1501,213,10,0
0,0,44,0,14,30,0,0
0,1,62,0,20,43,0,0
5,5,1038,91,74,857,26,0
11,12,1365,9,121,1228,30,0
0,0,3902,16,340,3482,64,0
2,3,1821,6,159,1650,11,0
5,10,1745,85,75,1596,4,0
19,11,1772,12,110,1659,21,0
6,5,4110,196,158,3661,106,0
2,7,1815,25,15,1777,7,0
14,9,2446,105,379,1826,159,0
0,1,3725,134,75,3454,63,0
8,2,2848,18,71,2727,42,0
14,15,936,25,18,898,24,0
6,7,2160,199,243,1706,25,0
11,8,1375,18,77,1226,73,0
14,19,1959,7,267,1705,13,0
5,4,2129,25,141,1953,19,0
16,11,3860,130,245,3472,40,0
5,4,1156,32,91,1034,8,0
16,6,936,128,685,136,9,0
7,16,1392,140,744,502,29,0
20,16,1371,21,676,710,0,0
22,13,1907,192,1321,362,67,0
34,21,4189,598,2298,1263,85,0
6,1,511,0,448,57,13,0
42,29,2658,311,1644,746,28,0
24,18,3224,164,1770,1332,0,0
10,10,1966,68,994,875,49,0
26,21,2092,139,839,1145,16,0
9,5,453,0,38,429,0,0
8,1,753,57,423,282,0,0
24,7,1520,202,987,361,1,0
13,10,1135,34,387,727,10,0
1,1,112,4,27,83,0,0
0,3,379,10,82,290,0,0
5,6,1025,43,565,390,38,0
31,18,4153,56,1228,2879,39,0
19,33,3542,369,1366,1836,23,0
10,13,1246,0,236,1023,10,0
38,27,3871,124,1119,2524,169,0
5,12,1593,15,195,1400,0,0
9,13,1791,103,390,1277,43,0
6,7,1482,101,317,1040,37,0
52,48,3972,227,1361,2360,124,0
9,6,1318,35,374,915,9,0
4,8,1644,0,119,1537,0,0
